timestamp,function,stage,count,status,info
2025-06-15T18:43:03.714188,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250103.csv.gz
2025-06-15T18:43:08.848012,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250104.csv.gz
2025-06-15T18:43:13.974605,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250105.csv.gz
2025-06-15T18:43:19.133928,data_ingestion,produce_kafka,137,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250106.csv.gz
2025-06-15T18:43:24.263751,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250107.csv.gz
2025-06-15T18:43:29.453300,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250108.csv.gz
2025-06-15T18:43:34.588920,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250109.csv.gz
2025-06-15T18:43:39.715880,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250110.csv.gz
2025-06-15T18:43:44.832815,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250111.csv.gz
2025-06-15T18:43:50.006326,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250112.csv.gz
2025-06-15T18:43:55.146565,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250113.csv.gz
2025-06-15T18:44:00.317108,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250114.csv.gz
2025-06-15T18:44:05.447512,data_ingestion,produce_kafka,66,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250115.csv.gz
2025-06-15T18:44:10.591353,data_ingestion,produce_kafka,18,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250116.csv.gz
2025-06-15T18:44:15.718548,data_ingestion,produce_kafka,12,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250117.csv.gz
2025-06-15T18:44:20.863985,data_ingestion,produce_kafka,24,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250118.csv.gz
2025-06-15T18:47:38.400902,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-15T18:47:38.548964,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250101.csv.gz
2025-06-15T18:47:43.677614,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250102.csv.gz
2025-06-15T18:47:48.806621,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250103.csv.gz
2025-06-15T18:47:53.933843,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250104.csv.gz
2025-06-15T18:47:59.061673,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250105.csv.gz
2025-06-15T18:48:04.200558,data_ingestion,produce_kafka,137,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250106.csv.gz
2025-06-15T18:48:09.344715,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250107.csv.gz
2025-06-15T18:48:14.487182,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250108.csv.gz
2025-06-15T18:48:19.609089,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250109.csv.gz
2025-06-15T18:48:24.746759,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250110.csv.gz
2025-06-15T18:48:29.875656,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250111.csv.gz
2025-06-15T18:48:34.993901,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250112.csv.gz
2025-06-15T18:48:40.148055,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250113.csv.gz
2025-06-15T18:48:45.286750,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250114.csv.gz
2025-06-15T18:48:50.413797,data_ingestion,produce_kafka,66,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250115.csv.gz
2025-06-15T18:48:55.580194,data_ingestion,produce_kafka,18,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250116.csv.gz
2025-06-15T18:49:00.717157,data_ingestion,produce_kafka,12,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250117.csv.gz
2025-06-15T18:49:05.880429,data_ingestion,produce_kafka,24,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250118.csv.gz
2025-06-15T18:49:11.005441,data_ingestion,produce_kafka,15,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250119.csv.gz
2025-06-15T18:49:16.149054,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250120.csv.gz
2025-06-15T18:49:21.279090,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250121.csv.gz
2025-06-15T18:49:26.418444,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250122.csv.gz
2025-06-15T18:49:31.580669,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250123.csv.gz
2025-06-15T18:49:36.799720,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250124.csv.gz
2025-06-15T18:49:41.937393,data_ingestion,produce_kafka,142,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250125.csv.gz
2025-06-15T18:49:47.087046,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250126.csv.gz
2025-06-15T18:49:52.212922,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250127.csv.gz
2025-06-15T18:49:57.386972,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250128.csv.gz
2025-06-15T18:50:02.516583,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250129.csv.gz
2025-06-15T18:50:07.648688,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250130.csv.gz
2025-06-15T18:50:12.818798,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250131.csv.gz
2025-06-16T07:44:46.057394,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-16T07:52:41.525024,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-16T07:58:12.181946,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-16T08:03:12.863156,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250101.csv.gz
2025-06-16T08:08:46.792293,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-16T08:30:12.470030,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-16T08:43:18.052130,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-16T08:43:19.003095,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250101.csv.gz
2025-06-16T08:43:24.179548,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250102.csv.gz
2025-06-16T08:43:29.320745,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250103.csv.gz
